concept,conceptuuid,conceptanswer,conceptansweruuid
Micro-nutrients Prescribed,faabccf4-b008-4361-9b0e-56f7b386a682,Phosphorus,424b8b8f-accc-47e6-b61a-dbbc85b1b1a5
Micro-nutrients Prescribed,faabccf4-b008-4361-9b0e-56f7b386a682,Calcium,a90a1a76-c5fe-4020-924e-0e0e9f5b0f9f
Micro-nutrients Prescribed,faabccf4-b008-4361-9b0e-56f7b386a682,Potassium,9540903b-527e-44be-8d1a-405af97484c5
Micro-nutrients Prescribed,faabccf4-b008-4361-9b0e-56f7b386a682,No,f88da2e8-6ab4-44b5-b762-233485cd25f9
Micro-nutrients Prescribed,faabccf4-b008-4361-9b0e-56f7b386a682,Vitamin D,5091127c-bf2b-452f-b733-e0278dfcc2d4
Micro-nutrients Prescribed,faabccf4-b008-4361-9b0e-56f7b386a682,Iron,380bdf8f-6848-4669-ae4a-89a349c4876b
Micro-nutrients Prescribed,faabccf4-b008-4361-9b0e-56f7b386a682,Magnessium,3fa7421f-8991-4393-9b9d-d4f2f148c015
Chest Physio Advised,75b3904b-601e-475a-a4ef-a17b182fdeaf,No,f88da2e8-6ab4-44b5-b762-233485cd25f9
Chest Physio Advised,75b3904b-601e-475a-a4ef-a17b182fdeaf,Yes,57e20de7-10de-4391-b7ce-87b2f40d19a2
Hospitalization Advised,5fdd27b2-185b-486e-aae7-1fb216d8300f,Yes,57e20de7-10de-4391-b7ce-87b2f40d19a2
Hospitalization Advised,5fdd27b2-185b-486e-aae7-1fb216d8300f,No,f88da2e8-6ab4-44b5-b762-233485cd25f9
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,Major Surgical Procedure,e8a233de-b7b8-4e8c-8af1-469dcf1c3b85
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,Antibiotics,2e906dd5-a7be-4cc4-9aa7-13bdb0f742f2
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,Minor Surgical Procedure,2c052c7c-3b0b-411e-8a69-bd4aad1a9898
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,Mechanical Ventilation,f8f79c36-e664-46e1-9cb1-14356adf6551
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,Other,798b7942-cf58-4d4e-a529-5972942e0a7e
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,IV fluids,51231660-c70f-40b0-80c9-71a2f4f4b332
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,Extra Nutritional Supplementation,6136afa0-ec00-4995-8c91-cac48fb83321
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,Blood Transfusion,d4d4c3eb-1a6b-4be3-87b1-36ac15337175
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,NIV,507bb77b-525c-45c8-a631-955a63d6cbe3
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,Insulin,58b1ba04-3ef7-4743-86d7-8c0be04d83a2
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,Rehabilitation Aid,f50c8848-6191-498d-8e1e-9e790a0f6fd3
Details of Treatment offered during Hospitalisation,78ac4a7d-4bf9-434b-b2be-0e82feec8070,Oxygen,340748b7-4cbd-48ed-a4c3-ce2922e53cf6
Patient Related Barrier Assessment (tick whichever is applicable),4e9a288a-45d1-485f-9a10-b33999aca9b9,No faith in Allopathic Treatment,2d075855-6a54-4709-bcd4-cb734b3ea262
Patient Related Barrier Assessment (tick whichever is applicable),4e9a288a-45d1-485f-9a10-b33999aca9b9,Faith in Traditional Healing,71fef577-a5b6-4d73-89b5-a35d780c1741
Patient Related Barrier Assessment (tick whichever is applicable),4e9a288a-45d1-485f-9a10-b33999aca9b9,Poverty,e52448f4-366c-46d2-9b68-29247b9c3882
Patient Related Barrier Assessment (tick whichever is applicable),4e9a288a-45d1-485f-9a10-b33999aca9b9,Lack of Belief that disease is worth the treatment,d2d7a3ce-4c02-4418-8349-d37c260d6d67
Patient Related Barrier Assessment (tick whichever is applicable),4e9a288a-45d1-485f-9a10-b33999aca9b9,Fear or stigma,b8c292f3-fc54-4fb7-9546-6ec4d8f894b5
Patient Related Barrier Assessment (tick whichever is applicable),4e9a288a-45d1-485f-9a10-b33999aca9b9,Lack of Social Support,f3957ed7-aed1-46a2-be9e-16582eb92cb8
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Previous Bad Experience,d2c63c2d-f864-4c79-8316-2f5353b4ff37
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Food issues at health facility,bd1f2560-af98-40ed-87fb-42e6d38951a7
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Distant Health Facility,b747f0b2-e12d-4bf6-ba4a-41bd18c92147
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Cost of Care,1e21448b-1058-4d10-98ba-e7d88728eea8
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Fear of Injection/ Surgery,11c61a19-d63f-440c-a660-0ec40bc1a2a6
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Fear of going to hospitals outside forest,3f6ffca4-8831-4057-897a-b48cdb3a9c46
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Disrespect at Health Facility,2aa61f60-ceb9-4319-a0ca-4839d448c4b5
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Long wait time at health facility,b6aad15e-5d7e-4c0b-bf9d-f71a2a1fb0e4
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Fear of Getting lost at Health Facility,7b6f78a9-1126-4746-a42c-5b78657c065e
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Language Barrier,f243ee63-ffda-4af1-bf3c-b3f756b72ef0
Healthcare Related Barrier Assessment (tick whichever is applicable),4b055c40-a868-42d3-8496-431a6db0aeeb,Lack of Transport Facility,ec40c24c-2654-42f1-a5ee-b472dd59d5a8
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,Importance of treatment adherence,04e2c143-edbb-4acc-946e-9f2a1d8db693
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,Contraception counselling,1ae96cee-d741-4001-ae8f-bd34c28448fd
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,contraception counselling/ Other (specify),7688f58a-a0cc-40b6-a963-c613ccecb006
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,Risk of spread,119c5979-c6ed-4ec0-8084-8eefff4cffa4
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,Other (specify),cba7dcb1-9cbe-487e-bf1e-125ea22ee260
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,Counselling to patient,63be2728-762d-4a83-a7cb-9a4604dd45b1
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,Counselling to patient/ Counselling to family members/ Repeated home visits (more than 1) : seriousness about illness,e36340a5-fc43-4890-8bc8-2879ec9923a9
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,Counselling to family members,5c3c0bc3-8b87-4213-8278-ef30bd478147
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,Repeated home visits (more than 1),47e4390f-690d-4e34-9910-8d9c4f08e282
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,Seriousness about illness,33d1ab14-1763-4e42-ac39-9351d9737c7b
Educational Support,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51,About drug reactions and how to treat them,d42a69d3-6e62-4496-a51a-4918ee39b796
Psychological Support,f690cbb0-44f8-468b-8ae1-b4297318c2b6,Other,798b7942-cf58-4d4e-a529-5972942e0a7e
Psychological Support,f690cbb0-44f8-468b-8ae1-b4297318c2b6,Support to deal with stigma,043886cf-66d2-42fb-b19d-d8a65e665a38
Psychological Support,f690cbb0-44f8-468b-8ae1-b4297318c2b6,Support to accept diagnosis,0bcaedb4-d261-4a96-9da9-de2b36769868
Psychological Support,f690cbb0-44f8-468b-8ae1-b4297318c2b6,Peer Support,3fabe85d-a94d-4cd7-9f62-02cae4df03fa
Social Support,611c6b1b-636c-4e51-b633-cd306486f719,Help for getting house under Awas Yojna,db345d68-a76f-417c-ab35-5135623f3709
Social Support,611c6b1b-636c-4e51-b633-cd306486f719,Contact Number,0a725832-b21c-4151-b017-7e6af770ba54
Social Support,611c6b1b-636c-4e51-b633-cd306486f719,Other,798b7942-cf58-4d4e-a529-5972942e0a7e
Social Support,611c6b1b-636c-4e51-b633-cd306486f719,Family DOTS,c57a09f8-6a2b-4d5d-b55b-67c78a102505
Social Support,611c6b1b-636c-4e51-b633-cd306486f719,Recharge Vouchers,dae7ef65-0582-49cd-915f-62a8b4bf1911
Social Support,611c6b1b-636c-4e51-b633-cd306486f719,Contact Number – Vouchers,ebaa422b-c91a-4f6e-a5ca-15d670cf3a87
Social Support,611c6b1b-636c-4e51-b633-cd306486f719,Support for AB card,b9145114-ee93-4297-b307-3ed5f76afadf
Social Support,611c6b1b-636c-4e51-b633-cd306486f719,Support for linking bank account,173120b7-f819-43c7-be9b-6288f41b9058
Social Support,611c6b1b-636c-4e51-b633-cd306486f719,DOTS by Health Worker,465fa9dc-4ae4-4622-847d-44a20e372da3
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,Free Treatment,a203bca3-a8f0-40a6-a2fd-4074af581834
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,Phone no for Communication,9ca5b876-22d1-4427-bcc8-ce312bf84eea
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,Home Visits,3b5d9d23-cbcb-4245-b07d-bbf14d996ee3
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,Transport support- to camp,d26405b9-08b0-4af1-8642-9cfaaeb4530f
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,Transport for offsite Investigations,d5f0212a-4b05-459a-a6db-f1b1f9939429
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,Medicines at home,d3da8eb2-94c3-4b41-a2c3-e8f2a3ecbb0b
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,Care Coordinator,05c7224d-24d5-4e94-92c3-19774edbcc2c
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,Hospital Admission,b80fa855-5ed1-4cd8-8d61-c5706b0c30e4
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,Competent Staff to address concerns,1aa1945b-bc2e-4fde-8c07-34510c256b93
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,To Referral Centre,b544dd87-d716-4f0d-b039-3a2523329451
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,Rations at Home,8ef94c84-b577-4111-9dc3-034a26132f35
Support for Accessing healthcare new,9e5e0255-da32-4115-94cd-41e84a92acd5,TB Drug Box,84985e7a-fd47-444b-bf78-81a461c4f61d
Nutritional Support,88f10efd-5eaf-43e1-a95e-fdca7898278a,Linking Ration Card,71a4d8c0-aa3a-4ddf-b6d1-5640f152abf8
Nutritional Support,88f10efd-5eaf-43e1-a95e-fdca7898278a,Food Supplementation,9c445372-8e16-4e11-b2b6-d05a0715c07a
De-Addiction Support,290eb3aa-17cc-487f-90ac-086e6d12cfbc,Other,798b7942-cf58-4d4e-a529-5972942e0a7e
De-Addiction Support,290eb3aa-17cc-487f-90ac-086e6d12cfbc,Counselling,0ac30adc-5107-4e30-9b8a-c3ef65904cf5
De-Addiction Support,290eb3aa-17cc-487f-90ac-086e6d12cfbc,Withdrawal Management,dda483af-de72-40f9-82f2-d24eff27fb9c
De-Addiction Support,290eb3aa-17cc-487f-90ac-086e6d12cfbc,Linkage with Peer Support Group,a04ef654-17b4-4409-be99-5f551be69fd5
Support for Linking with Nikshay,09629793-c6a9-4a7f-ad14-bfa148d34724,Documents Available,f74ba78b-0d3d-4949-9de8-60b93605c023
Support for Linking with Nikshay,09629793-c6a9-4a7f-ad14-bfa148d34724,Needs Support (specify),c0ee7d5f-505b-47e8-844c-d488a694e601
Tehsil,63ee499f-c3ba-487b-9a47-c2e09aa3b39b,Lormi,f8ee26ef-f40f-4d26-ae76-ae5d7e0c3f81
Tehsil,63ee499f-c3ba-487b-9a47-c2e09aa3b39b,Kota,0c8f68ee-adf8-4882-9f89-40ffa48c82d1
District,8e6c84cc-7a7e-4b89-8748-1ed44de7a9f7,Mungeli,19a5d302-7921-4111-bb29-e443f78eabc4
District,8e6c84cc-7a7e-4b89-8748-1ed44de7a9f7,Bilaspur,669536f4-a675-402b-b3e4-eb7b553c90ce
Reg Code,5630a6ab-d02d-4b88-beda-d3b5f2eb269a,GAN,27cfc22a-2c57-4cc9-9a8b-57ef49505a0a
Reg Code,5630a6ab-d02d-4b88-beda-d3b5f2eb269a,SIV,15c4ca83-cd9b-4ef6-9e65-3d4f38b9a78e
Reg Code,5630a6ab-d02d-4b88-beda-d3b5f2eb269a,SEM,a89f408d-acbc-4538-96da-0c158237966b
Reg Code,5630a6ab-d02d-4b88-beda-d3b5f2eb269a,BAM,85d3b0ff-615d-4318-8638-d4e066e8fc7b
Gender.,f210f955-4ca1-4772-b045-b1fd9211214e,Male.,b3b3db9d-aed7-4819-a170-e77b8d094d0a
Gender.,f210f955-4ca1-4772-b045-b1fd9211214e,Female.,abd6e43f-8baa-4c92-b79a-bb3e64a43d00
Gender.,f210f955-4ca1-4772-b045-b1fd9211214e,Other.,9b74819e-6f32-494f-8ec8-748c73019b22
Gender,4427af7e-6a76-4980-a038-ae4a3ec0d7aa,Male,9be76824-e7c8-4145-b6c1-7f0b006f1b3d
Gender,4427af7e-6a76-4980-a038-ae4a3ec0d7aa,Female,7030fea5-05e1-4abb-982a-7ceb2712adf4
Gender,4427af7e-6a76-4980-a038-ae4a3ec0d7aa,Other Gender,92086909-2ba1-4905-b863-417785053d92
Gender,4427af7e-6a76-4980-a038-ae4a3ec0d7aa,Female,7030fea5-05e1-4abb-982a-7ceb2712adf4
Gender,4427af7e-6a76-4980-a038-ae4a3ec0d7aa,Male,9be76824-e7c8-4145-b6c1-7f0b006f1b3d
Gender,4427af7e-6a76-4980-a038-ae4a3ec0d7aa,Other Gender,92086909-2ba1-4905-b863-417785053d92
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,PVTG,91f51ff2-ef5f-48e1-a6c2-5efe6f10a3b2
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,OBC. (voided~256417),176b1bfa-07e8-48da-9742-c19c1e39186c
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,Other ST,bf9bae89-e634-4be1-94d1-2eeaa2783e73
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,OBC.,de62e2ee-81cd-466c-9883-df56e9e3ec5d
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,OBC,8aa7b5ea-5d35-4a08-af33-0345af903e2f
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,General.,c594be0f-c63e-4411-83ee-41f6bda446c7
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,General,9b3a3dca-b93a-4b67-975f-5f6f1a815cea
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,SC,0b78a94a-c652-4d59-ad16-c9138db05e29
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,Other,798b7942-cf58-4d4e-a529-5972942e0a7e
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,SC. (voided~256418),1327f6b9-9db3-46f5-b5fc-ac761627cc74
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,PVTG. (voided~256419),704eac1c-ca8e-427c-8796-49bddf19619e
Caste Category New,fd10fba0-80e0-4417-ab01-ba087ac05465,Other.,9b74819e-6f32-494f-8ec8-748c73019b22
Caste.,9a868517-de1b-433e-bad2-20b9b089366d,Other.,9b74819e-6f32-494f-8ec8-748c73019b22
Caste.,9a868517-de1b-433e-bad2-20b9b089366d,PVTG. (voided~256419),704eac1c-ca8e-427c-8796-49bddf19619e
Caste.,9a868517-de1b-433e-bad2-20b9b089366d,General.,c594be0f-c63e-4411-83ee-41f6bda446c7
Caste.,9a868517-de1b-433e-bad2-20b9b089366d,SC. (voided~256418),1327f6b9-9db3-46f5-b5fc-ac761627cc74
Caste.,9a868517-de1b-433e-bad2-20b9b089366d,Other ST,bf9bae89-e634-4be1-94d1-2eeaa2783e73
Caste.,9a868517-de1b-433e-bad2-20b9b089366d,OBC. (voided~256417),176b1bfa-07e8-48da-9742-c19c1e39186c
Diagnosis Confirmed at,a73ec641-fa2c-483b-993b-d8a24bb348dc,Ganiyari Hospital,e9a08867-baca-43ea-85ac-34c06811190b
Diagnosis Confirmed at,a73ec641-fa2c-483b-993b-d8a24bb348dc,Camp,ac237c40-b235-4d38-8d30-bd0a65cbf9f3
Diagnosis Confirmed at,a73ec641-fa2c-483b-993b-d8a24bb348dc,Ganiyari Hospital Diagnosis Confirmed at,9c8363ea-5a5c-4f71-8924-ecce2b469ee2
Diagnosis Confirmed at,a73ec641-fa2c-483b-993b-d8a24bb348dc,Sub-Center,c516b70a-afd2-4138-8381-d85c7a383e49
Type of Ration Selected by Patient,1a247097-a922-4f92-8297-4ea43be72e0c,Rice,811d12d4-7ddb-45f7-97b8-8745ba526822
Type of Ration Selected by Patient,1a247097-a922-4f92-8297-4ea43be72e0c,Ragi,a88b24ad-4761-42d0-be72-d2f850c04668
Type of Ration Selected by Patient,1a247097-a922-4f92-8297-4ea43be72e0c,Kodo,0baadbbc-716e-4471-9035-be17740618f9
Type of Ration Selected by Family Members,9d5c8d17-f186-4fe3-bcf8-5ee946f8591d,Ragi,a88b24ad-4761-42d0-be72-d2f850c04668
Type of Ration Selected by Family Members,9d5c8d17-f186-4fe3-bcf8-5ee946f8591d,Rice,811d12d4-7ddb-45f7-97b8-8745ba526822
Type of Ration Selected by Family Members,9d5c8d17-f186-4fe3-bcf8-5ee946f8591d,Kodo,0baadbbc-716e-4471-9035-be17740618f9
Cluster,b9a840f8-0bc3-4cd3-8caf-93be99cb5ad2,Bamhani Cluster,26ceabdd-9d1c-4965-8ad5-99917bccfee8
Cluster,b9a840f8-0bc3-4cd3-8caf-93be99cb5ad2,Semariya Cluster,5dd3196f-7d8c-45cf-a91f-d1a501ebb517
Cluster,b9a840f8-0bc3-4cd3-8caf-93be99cb5ad2,Non-program Village,6f319e84-2724-4e86-b0f5-8ea23de6173d
Cluster,b9a840f8-0bc3-4cd3-8caf-93be99cb5ad2,Shivtarai Cluster,10bf13dc-edb8-491f-a8b2-f8de1e5a4952
Type of Follow Up for Medicines,de4afbdb-ed06-479e-a9ef-09e7c6078593,Home Visit,4f6ee6b7-7f2e-462a-a951-86464ba7bad3
Type of Follow Up for Medicines,de4afbdb-ed06-479e-a9ef-09e7c6078593,Ganiyari Hospital Diagnosis Confirmed at,9c8363ea-5a5c-4f71-8924-ecce2b469ee2
Type of Follow Up for Medicines,de4afbdb-ed06-479e-a9ef-09e7c6078593,Ganiyari Hospital,e9a08867-baca-43ea-85ac-34c06811190b
Type of Follow Up for Medicines,de4afbdb-ed06-479e-a9ef-09e7c6078593,Sub-Center,c516b70a-afd2-4138-8381-d85c7a383e49
Type of Thyroidism,17c36d6b-15e9-467e-9aa8-0ccc5903a80b,Hypothyroidism,1ecdea7e-a2f8-41ac-afbf-c87931f73174
Type of Thyroidism,17c36d6b-15e9-467e-9aa8-0ccc5903a80b,Hyperthyroidism,f20ffb73-ed74-4c5b-b3f8-b59330a18003
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Cough,6faa04f7-fa23-4a7d-9b0c-e901ca752b23
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Fungle infection (Daad),6997290d-47c2-4bae-af83-b83b6e04e5ed
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Worms,7e68904a-38e3-471f-a35c-e562a293518d
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Vomiting,9ad19f3b-3a8c-4e7e-81d8-12f796763291
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Backache,f56bf6eb-ca9d-4e32-bcbf-d54f5e7e2826
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Malaria,e7516c53-9d56-4ff7-be86-18b6f4927523
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Ear Pain,6513dd49-fd7e-4da5-8fbc-2dba4929b720
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Cold,800cf30b-fd86-4038-b3fa-1ba73719b8a9
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Mouth Ulcer,93aac4a4-3806-4b95-a53f-5a55537f996e
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,White discharge,b4f6f848-4e61-46ef-87c9-9571e7e34a9c
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Dysentry,971fbe65-053e-45d7-b0ff-0c18e46c26b5
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Other,798b7942-cf58-4d4e-a529-5972942e0a7e
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Scabies,86f4a490-17ea-42cb-9036-5012d12149c8
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Heavy menstruation,05f206a3-f1b7-4d3e-a6b1-ae4ffd90da4f
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Conjunctivitis,038cb9f7-121b-43d2-aab7-98da956f397d
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Vitamin A Def,653cc206-a8bf-471c-bf9f-1e490ae765ce
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Wound cleaning and Dressing,50045e20-1fb9-4a04-a684-2c8408caf1d4
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Diarrhoea,d4b0f920-e3d4-4ae5-9339-6d466f409c9b
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Cough (Dry),533f38e3-6c4e-4d23-8562-0088f893be03
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Pneumonia,a5564d9b-6f34-49ba-b4c1-5c8e0260bb86
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Anaemia,52beb15d-bae3-4125-8a93-8401e26df818
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Abdominal pain,31f2517b-3806-4461-b1a4-fb292782ecbe
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Lower abdominal pain,f5c36c2c-b6ea-4454-be22-f9f24e99a9ae
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Counselling,0ac30adc-5107-4e30-9b8a-c3ef65904cf5
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Rash/Urticaria (Choti mata),ec570fbd-8adf-4b65-bf9c-02654f8987e1
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Otitis media,5e4a484c-89fe-41c9-b92d-e9d98db9b4b5
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Fever,232ae0c9-533f-48cf-8439-79aa03e23e6b
What is the health issue (Illness / Major symptoms),696141f9-3bf2-434b-a00b-ac19d3303985,Hand and leg pain,a625f8ca-6861-4cd3-b2a7-cd3d76c3ef13
Lab Investigations,a0b2a0bd-7718-4d12-9f12-435ac67214ce,Malaria RDK,0c9919e1-110b-438b-86be-69774878cdb0
Lab Investigations,a0b2a0bd-7718-4d12-9f12-435ac67214ce,malaria slide,7e76b240-c174-439c-b74e-26b8960a8efb
Lab Investigations,a0b2a0bd-7718-4d12-9f12-435ac67214ce,Malaria Slide,580f7810-fe5b-4877-aa46-bc175c943f21
Lab Investigations,a0b2a0bd-7718-4d12-9f12-435ac67214ce,Malaria slide,85fe703e-1ca1-4729-880b-6d4baf57d880
Lab Investigations,a0b2a0bd-7718-4d12-9f12-435ac67214ce,UPT,cc2b4f4f-0069-4a22-8500-08349566aee8
Lab Investigations,a0b2a0bd-7718-4d12-9f12-435ac67214ce,Other,798b7942-cf58-4d4e-a529-5972942e0a7e
Lab Investigations,a0b2a0bd-7718-4d12-9f12-435ac67214ce,Not Needed,52aea3ae-ea02-4182-bb0b-058d83289325
