Form Name,Form UUID,Form Type,Concept Set (Section),Concept Set UUID,Concept Name,Concept UUID,Datatype,Class,Hierarchy Path
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Treatment History,55730983-4c0f-45a6-95ae-7f4eed264663,हमारे यहाँ आने का क्या कारण है?,6d4b5604-c088-4899-8e44-9382b5055371,Coded,Misc,All Observation Templates > History/Exam (Non-Physician Staff) > Treatment History
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Treatment Outside,bf534522-3111-4886-aaf1-a0d458e0d80a,Treatment Outside Antibiotics,2e4a8d41-39f4-4ce1-9cf0-2efcff137d0b,Text,Misc,All Observation Templates > Proforma for Descriptive Study On Empyema > Treatment Outside
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Treatment Outside,bf534522-3111-4886-aaf1-a0d458e0d80a,Treatment Outside Aspiration,734488b5-451d-4f95-a2a6-9fd8c60c0a51,Text,Misc,All Observation Templates > Proforma for Descriptive Study On Empyema > Treatment Outside
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Treatment Outside,bf534522-3111-4886-aaf1-a0d458e0d80a,Treatment Outside Duration of Treatment,8c782e02-3a4a-4728-aedf-9636cc3681a2,Text,Misc,All Observation Templates > Proforma for Descriptive Study On Empyema > Treatment Outside
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Treatment Outside,bf534522-3111-4886-aaf1-a0d458e0d80a,Treatment Outside ICD,4d3af976-ac97-41bf-9493-bb5405f65035,Text,Misc,All Observation Templates > Proforma for Descriptive Study On Empyema > Treatment Outside
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Treatment Outside,bf534522-3111-4886-aaf1-a0d458e0d80a,Treatment Outside Summary,89daa208-a9ac-40b7-bd35-573653204ecf,Text,Misc,All Observation Templates > Proforma for Descriptive Study On Empyema > Treatment Outside
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Treatment Outside,bf534522-3111-4886-aaf1-a0d458e0d80a,Treatment Outside Surgery,75e3d943-9823-481e-a860-34e53408ece3,Text,Misc,All Observation Templates > Proforma for Descriptive Study On Empyema > Treatment Outside
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, Admit Weight",84b6f4fe-9ea2-43de-9b6c-c5ebc0217874,Numeric,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, Discharge Weight",c28f5a30-be5d-48c1-9785-3b9e4b5f1318,Numeric,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, HBsAg Screening",03a64137-d476-4923-8723-a4bbccf1e5d7,Coded,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, HIV Screening",b41c6ec2-cc26-4483-bb5b-02d5bdcba6a9,Coded,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, Indication",308c98f9-6628-48fb-ba99-26e301994974,Coded,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, Nutrition Screening",78b3e452-0c27-4f63-88b9-5183b21ac526,Coded,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, Outcome",ac22bfa2-2316-4bbc-8c3a-dc3455816d86,Coded,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, Patient Type",793f72cc-9cdd-462e-8843-8ab0defe265e,Coded,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, TB Screening",a2d5f313-fd46-4c22-874e-e29b3780ce44,Coded,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, Total Days Of Admission",b6a65528-fb32-4e17-b65a-03d8f9c2bd19,Numeric,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis  Ward Template,e9303ce2-aca8-4131-ae09-227742a9c99c,"TB Ward, Ward Patient",717e691b-8489-46af-b3f2-0f4da99b621e,Coded,Misc,All Observation Templates > Tuberculosis  Ward Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, Adverse Effects",96a300a6-6f5c-492d-bc97-880eff80b4fe,Coded,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, Examination",c2ace02b-ee52-40be-8c2d-48448f0824ad,Coded,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, Family Screened",4d441991-6937-4c68-b9e0-c734cc9ba000,Coded,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, Followup Visit",d40524e7-f3fc-4c73-aa6d-041778df0365,Coded,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, New Comorbidty Identified",b7200a10-227c-4a62-9897-50161f436868,Coded,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, Output of Treatment",88b0d34e-5b06-486c-a854-f3a3e2d887f8,Coded,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, Sensitivity Report Status",fdb4b3e9-f9e0-4e5c-960b-4358617dc6eb,Coded,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, Treatment Compliance",985fecf6-767e-4159-b7eb-bd5300dfac82,Boolean,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, Treatment for adverse effects",1ef517e7-3ca1-42e6-a4ba-dd8e9c827d94,Text,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, Visit Impression",9b7fc621-d104-499f-8082-19ea5d2c83d4,Coded,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Followup Template,81598cde-b343-4009-ae93-dd8da142fd7f,"Tuberculosis, Weight Gain",bf66a4db-d071-4a24-9199-84d01b797069,Coded,Misc,All Observation Templates > Tuberculosis Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Basis of Diagnosis",15a61c3f-697f-4379-ae18-b42800459fd9,Coded,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Comorbidity",be51b9fb-3c07-472a-8c1b-363516d1924f,Coded,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Family member died of TB",d03b0c1a-25db-481c-92ba-08fd648f7154,Boolean,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, History of TB Contact",5aa292d9-a671-4688-b1b6-2613fa91321f,Coded,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Next Followup Visit",5e9dc715-2edb-4da8-a178-68437eb82be8,Date,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Number of Adult Family Members with Symptoms",3efcf173-e995-489d-9230-202cd58a5581,Text,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Number of Under 5 Years Children in the Family",e44ff6b6-c832-47b3-a3b7-f21d3121fa6b,Text,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Other Symptoms",c44adf7c-7458-403f-bfac-098f11bdc793,Text,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Patient Category",0dbc4bec-f30b-4f94-b179-fa5f7b5977a3,Coded,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Plan for next visit",57d26401-4543-4e61-b950-2380b74e88ef,Text,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Treatment Plan",b95e59df-4480-47fd-bd2c-3874be9b44f7,Coded,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Intake Template,c6a677ea-5a81-49af-8bbf-f8504db27e12,"Tuberculosis, Type",8dd447d9-74e0-477b-a787-a957ea76eeb1,Coded,Misc,All Observation Templates > Tuberculosis Intake Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Lab Template,c9d39736-1685-4ba9-a1bc-9642dbf96657,"Tuberculosis, AFB (Zn Stain)",57623499-3e8b-4dbe-abef-16ade10554f4,Coded,Misc,All Observation Templates > Tuberculosis Lab Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Lab Template,c9d39736-1685-4ba9-a1bc-9642dbf96657,"Tuberculosis, Sputum Sample Collection Date",30d79960-1bc4-4440-b760-ae3f0c753e14,Date,Misc,All Observation Templates > Tuberculosis Lab Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Lab Template,c9d39736-1685-4ba9-a1bc-9642dbf96657,"Tuberculosis, Test Report Date",f878775c-42c6-4679-8b1d-e61a0776b2ed,Date,Misc,All Observation Templates > Tuberculosis Lab Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Village Program Followup Template,debfe3ed-1faf-4ad2-a403-adf1b09f1486,"Tuberculosis, Days of tablets remaining",d13f7ca3-81db-42e7-9259-2da640b273c9,Numeric,Misc,All Observation Templates > Tuberculosis Village Program Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Village Program Followup Template,debfe3ed-1faf-4ad2-a403-adf1b09f1486,"Tuberculosis, Sputum sample collected",ebb6763d-61f6-4b07-9ea9-2e98257cfb7c,Boolean,Misc,All Observation Templates > Tuberculosis Village Program Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Tuberculosis Village Program Followup Template,debfe3ed-1faf-4ad2-a403-adf1b09f1486,"Tuberculosis, Symptoms present now",beb3644d-4552-4be7-987b-a90f9c338282,Coded,Misc,All Observation Templates > Tuberculosis Village Program Followup Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Admission",046011f9-31d9-42e9-9a0d-730132e0dd44,"Tuberculosis, Indication for Admission",5a029d95-d2b5-4159-825a-0801b10df837,Text,Misc,"All Observation Templates > Tuberculosis Intake Template > Tuberculosis, Admission"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Admission",046011f9-31d9-42e9-9a0d-730132e0dd44,"Tuberculosis, Need of Admission",42732cbb-9778-42e7-b2e3-1fcf07667eec,Boolean,Misc,"All Observation Templates > Tuberculosis Intake Template > Tuberculosis, Admission"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Contact Screening",7bd3f137-539b-4fff-822d-a699d095868f,"Tuberculosis, Family Member Age",b61d32dd-626d-4dae-99c1-cc697f6d3320,Numeric,Misc,"All Observation Templates > Tuberculosis Family Member Screening Template > Tuberculosis, Contact Screening"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Contact Screening",7bd3f137-539b-4fff-822d-a699d095868f,"Tuberculosis, Family Member Comorbidity",c26b0561-b20e-4a0d-be92-94b2c08f938d,Coded,Misc,"All Observation Templates > Tuberculosis Family Member Screening Template > Tuberculosis, Contact Screening"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Contact Screening",7bd3f137-539b-4fff-822d-a699d095868f,"Tuberculosis, Family Member Gender",88b1f5a7-9b40-481d-a4cd-055677347ab0,Coded,Misc,"All Observation Templates > Tuberculosis Family Member Screening Template > Tuberculosis, Contact Screening"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Contact Screening",7bd3f137-539b-4fff-822d-a699d095868f,"Tuberculosis, Family Member Name",da8892bf-f917-4807-b9bf-294ab3aef528,Text,Misc,"All Observation Templates > Tuberculosis Family Member Screening Template > Tuberculosis, Contact Screening"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Contact Screening",7bd3f137-539b-4fff-822d-a699d095868f,"Tuberculosis, Family Member Past History of Tuberculosis",6670327d-a390-413a-8c33-1e2aee50fe17,Boolean,Misc,"All Observation Templates > Tuberculosis Family Member Screening Template > Tuberculosis, Contact Screening"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Contact Screening",7bd3f137-539b-4fff-822d-a699d095868f,"Tuberculosis, Family Member Referred",40328e6a-8ebe-40b0-b20b-ad6f54415fa4,Boolean,Misc,"All Observation Templates > Tuberculosis Family Member Screening Template > Tuberculosis, Contact Screening"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Contact Screening",7bd3f137-539b-4fff-822d-a699d095868f,"Tuberculosis, Family Member Relation",81b8d6e6-401e-404d-9bea-8706b5c382be,Text,Misc,"All Observation Templates > Tuberculosis Family Member Screening Template > Tuberculosis, Contact Screening"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Contact Screening",7bd3f137-539b-4fff-822d-a699d095868f,"Tuberculosis, Family Member Symptoms",de1543bb-29cc-41c6-9d3d-9df6c59e3975,Boolean,Misc,"All Observation Templates > Tuberculosis Family Member Screening Template > Tuberculosis, Contact Screening"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Contact Screening",7bd3f137-539b-4fff-822d-a699d095868f,"Tuberculosis, Family Member Treatment Plan",4bd395cd-f6af-4aff-9bdd-b3a6bab36738,Coded,MedSet,"All Observation Templates > Tuberculosis Family Member Screening Template > Tuberculosis, Contact Screening"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Drug Resistance Testing",049d8a4f-1913-4663-920c-0c66a21aa024,"Tuberculosis, Culture Report",abab0194-d9de-4ff4-bfb1-a4c695ec077a,Coded,Misc,"All Observation Templates > Tuberculosis Lab Template > Tuberculosis, Drug Resistance Testing"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Drug Resistance Testing",049d8a4f-1913-4663-920c-0c66a21aa024,"Tuberculosis, Sample",5ac3d93a-ad0a-4303-9166-d3d3bbbc2c12,Coded,Misc,"All Observation Templates > Tuberculosis Lab Template > Tuberculosis, Drug Resistance Testing"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Drug Resistance Testing",049d8a4f-1913-4663-920c-0c66a21aa024,"Tuberculosis, Sample Type",4ff61aca-f427-4b47-957b-67de7a0bf112,Coded,Misc,"All Observation Templates > Tuberculosis Lab Template > Tuberculosis, Drug Resistance Testing"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Drug Resistance Testing",049d8a4f-1913-4663-920c-0c66a21aa024,"Tuberculosis, Test Type",88e9ed2a-3065-4671-8d6e-3363ace8647d,Coded,Misc,"All Observation Templates > Tuberculosis Lab Template > Tuberculosis, Drug Resistance Testing"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Drug Resistance Testing",049d8a4f-1913-4663-920c-0c66a21aa024,"Tuberculosis, Testing Centre",3abb5f4a-0907-4b53-a8a5-d750fd5f9aed,Coded,Misc,"All Observation Templates > Tuberculosis Lab Template > Tuberculosis, Drug Resistance Testing"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Tuberculosis, Drug Resistance Testing",049d8a4f-1913-4663-920c-0c66a21aa024,"Tuberculosis,CBNAAT Test Result",2c1768ea-ae95-431a-b027-e6839201a2dc,Coded,Test,"All Observation Templates > Tuberculosis Lab Template > Tuberculosis, Drug Resistance Testing"
