uuid,name,description,class,shortname,datatype,units,High Normal,Low Normal,synonym.1,answer.1,answer.2,answer.3,answer.4,reference-term-source,reference-term-code,reference-term-relationship
be8e652e-fc6b-45e9-8110-0c6367785465,Medicine,,Misc,Medicine,Coded,,,,,,,,,,,
be8e652e-fc6b-45e9-8110-0c6367785465,Medicine,,Misc,Medicine,Coded,,,,,,,,,,,
be8e652e-fc6b-45e9-8110-0c6367785465,Medicine,,Misc,Medicine,Coded,,,,,,,,,,,
be8e652e-fc6b-45e9-8110-0c6367785465,Medicine,,Misc,Medicine,Coded,,,,,,,,,,,
be8e652e-fc6b-45e9-8110-0c6367785465,Medicine,,Misc,Medicine,Coded,,,,,,,,,,,
be8e652e-fc6b-45e9-8110-0c6367785465,Medicine,,Misc,Medicine,Coded,,,,,,,,,,,
be8e652e-fc6b-45e9-8110-0c6367785465,Medicine,,Misc,Medicine,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
7ba19370-2a1f-4b95-a922-e020dcec99dd,Dosage,,Misc,Dosage,Coded,,,,,,,,,,,
d81bcea8-471c-4a2d-a56c-309b04c329e2,How many times a day,,Misc,How many times a day,Coded,,,,,,,,,,,
d81bcea8-471c-4a2d-a56c-309b04c329e2,How many times a day,,Misc,How many times a day,Coded,,,,,,,,,,,
d81bcea8-471c-4a2d-a56c-309b04c329e2,How many times a day,,Misc,How many times a day,Coded,,,,,,,,,,,
d81bcea8-471c-4a2d-a56c-309b04c329e2,How many times a day,,Misc,How many times a day,Coded,,,,,,,,,,,
d81bcea8-471c-4a2d-a56c-309b04c329e2,How many times a day,,Misc,How many times a day,Coded,,,,,,,,,,,
02889887-6ec3-4f1c-88a7-ca2872593ab0,For how many days?,,Misc,For how many days?,Numeric,,,,,,,,,,,
871be6c0-2377-4ec6-add9-8b49d6dc9274,Is referral required ?,,Misc,Is referral required ?,Coded,,,,,,,,,,,
871be6c0-2377-4ec6-add9-8b49d6dc9274,Is referral required ?,,Misc,Is referral required ?,Coded,,,,,,,,,,,
871be6c0-2377-4ec6-add9-8b49d6dc9274,Is referral required ?,,Misc,Is referral required ?,Coded,,,,,,,,,,,
871be6c0-2377-4ec6-add9-8b49d6dc9274,Is referral required ?,,Misc,Is referral required ?,Coded,,,,,,,,,,,
1912c932-ce42-4b20-a021-d5588722c82f,Treatment Start date,,Misc,Treatment Start date,Date,,,,,,,,,,,
f1069c69-a2b5-489f-b1e1-dd66a51a18ca,Expected treatment completion date,,Misc,Expected treatment completion date,Date,,,,,,,,,,,
cb549d98-5890-4182-a930-70939b0c0e33,Date of diagnosis,,Misc,Date of diagnosis,Date,,,,,,,,,,,
8d947379-7a1d-48b2-8760-88fff6add987,Weight,,Misc,Weight,Numeric,,,,,,,,,,,
23bcad9f-ec16-46ec-92f5-e144411e5dec,Height,,Misc,Height,Numeric,,,,,,,,,,,
a205563d-0ac2-4955-93ac-e2e7adebb56e,BMI,,Misc,BMI,Numeric,,,,,,,,,,,
f107bdc6-a6f6-41c5-baa8-8f5c3a2a06de,TB type,,Misc,TB type,Coded,,,,,,,,,,,
f107bdc6-a6f6-41c5-baa8-8f5c3a2a06de,TB type,,Misc,TB type,Coded,,,,,,,,,,,
f107bdc6-a6f6-41c5-baa8-8f5c3a2a06de,TB type,,Misc,TB type,Coded,,,,,,,,,,,
9e169c51-48d3-4b94-acc1-bd6364eb7ffa,"If Pulmonary, place of TB",,Misc,"If Pulmonary, place of TB",Coded,,,,,,,,,,,
9e169c51-48d3-4b94-acc1-bd6364eb7ffa,"If Pulmonary, place of TB",,Misc,"If Pulmonary, place of TB",Coded,,,,,,,,,,,
9e169c51-48d3-4b94-acc1-bd6364eb7ffa,"If Pulmonary, place of TB",,Misc,"If Pulmonary, place of TB",Coded,,,,,,,,,,,
c488c428-8df0-4727-9068-04df399d4a00,"If pulmonary TB, sputum status",,Misc,"If pulmonary TB, sputum status",Coded,,,,,,,,,,,
c488c428-8df0-4727-9068-04df399d4a00,"If pulmonary TB, sputum status",,Misc,"If pulmonary TB, sputum status",Coded,,,,,,,,,,,
c488c428-8df0-4727-9068-04df399d4a00,"If pulmonary TB, sputum status",,Misc,"If pulmonary TB, sputum status",Coded,,,,,,,,,,,
c488c428-8df0-4727-9068-04df399d4a00,"If pulmonary TB, sputum status",,Misc,"If pulmonary TB, sputum status",Coded,,,,,,,,,,,
68afbd07-d09e-435c-bf19-89c5420e7830,If sputum positive,,Misc,If sputum positive,Coded,,,,,,,,,,,
68afbd07-d09e-435c-bf19-89c5420e7830,If sputum positive,,Misc,If sputum positive,Coded,,,,,,,,,,,
68afbd07-d09e-435c-bf19-89c5420e7830,If sputum positive,,Misc,If sputum positive,Coded,,,,,,,,,,,
68afbd07-d09e-435c-bf19-89c5420e7830,If sputum positive,,Misc,If sputum positive,Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
952168db-97b6-421d-bbcf-7b6cf66ff2f8,"Extrapulmonary, place of TB",,Misc,"Extrapulmonary, place of TB",Coded,,,,,,,,,,,
14e08f81-19e6-44e2-af35-27d5097fb31c,"Other extrapulmonary, place of TB",,Misc,"Other extrapulmonary, place of TB",Text,,,,,,,,,,,
09d1ff0a-b1dd-4555-a628-d58648e12ef6,TB Patient type,,Misc,TB Patient type,Coded,,,,,,,,,,,
09d1ff0a-b1dd-4555-a628-d58648e12ef6,TB Patient type,,Misc,TB Patient type,Coded,,,,,,,,,,,
09d1ff0a-b1dd-4555-a628-d58648e12ef6,TB Patient type,,Misc,TB Patient type,Coded,,,,,,,,,,,
09d1ff0a-b1dd-4555-a628-d58648e12ef6,TB Patient type,,Misc,TB Patient type,Coded,,,,,,,,,,,
aababe19-b50d-4d53-a016-0855e8dd2827,Basis of starting the treatment,,Misc,Basis of starting the treatment,Coded,,,,,,,,,,,
aababe19-b50d-4d53-a016-0855e8dd2827,Basis of starting the treatment,,Misc,Basis of starting the treatment,Coded,,,,,,,,,,,
aababe19-b50d-4d53-a016-0855e8dd2827,Basis of starting the treatment,,Misc,Basis of starting the treatment,Coded,,,,,,,,,,,
aababe19-b50d-4d53-a016-0855e8dd2827,Basis of starting the treatment,,Misc,Basis of starting the treatment,Coded,,,,,,,,,,,
aababe19-b50d-4d53-a016-0855e8dd2827,Basis of starting the treatment,,Misc,Basis of starting the treatment,Coded,,,,,,,,,,,
eb2039ba-1e9c-4b3e-acb9-50e9c2e0741b,Other basis of starting the treatment,,Misc,Other basis of starting the treatment,Text,,,,,,,,,,,
27b1f95a-70a7-424e-9c3e-f271fead1364,Symptoms of pulmonary TB,,Misc,Symptoms of pulmonary TB,Coded,,,,,,,,,,,
27b1f95a-70a7-424e-9c3e-f271fead1364,Symptoms of pulmonary TB,,Misc,Symptoms of pulmonary TB,Coded,,,,,,,,,,,
27b1f95a-70a7-424e-9c3e-f271fead1364,Symptoms of pulmonary TB,,Misc,Symptoms of pulmonary TB,Coded,,,,,,,,,,,
27b1f95a-70a7-424e-9c3e-f271fead1364,Symptoms of pulmonary TB,,Misc,Symptoms of pulmonary TB,Coded,,,,,,,,,,,
27b1f95a-70a7-424e-9c3e-f271fead1364,Symptoms of pulmonary TB,,Misc,Symptoms of pulmonary TB,Coded,,,,,,,,,,,
27b1f95a-70a7-424e-9c3e-f271fead1364,Symptoms of pulmonary TB,,Misc,Symptoms of pulmonary TB,Coded,,,,,,,,,,,
30e3d95c-10db-42b8-8ac9-c5170f286f32,Lymph node length,,Misc,Lymph node length,Numeric,,,,,,,,,,,
4b478982-72fb-4259-acc6-a36a68ecd31c,Lymph node width,,Misc,Lymph node width,Numeric,,,,,,,,,,,
d2f3d99b-f753-4c8c-a069-3621d1ea0d15,Lymph node pain,,Misc,Lymph node pain,Coded,,,,,,,,,,,
d2f3d99b-f753-4c8c-a069-3621d1ea0d15,Lymph node pain,,Misc,Lymph node pain,Coded,,,,,,,,,,,
d2f3d99b-f753-4c8c-a069-3621d1ea0d15,Lymph node pain,,Misc,Lymph node pain,Coded,,,,,,,,,,,
d2f3d99b-f753-4c8c-a069-3621d1ea0d15,Lymph node pain,,Misc,Lymph node pain,Coded,,,,,,,,,,,
ca4ac479-e49a-424a-8677-15671bf0369a,Lymph node discharge,,Misc,Lymph node discharge,Coded,,,,,,,,,,,
ca4ac479-e49a-424a-8677-15671bf0369a,Lymph node discharge,,Misc,Lymph node discharge,Coded,,,,,,,,,,,
79eac097-1742-4bc0-8702-d9e00e211d56,Lymph node - Sinus/Ulcer,,Misc,Lymph node - Sinus/Ulcer,Coded,,,,,,,,,,,
79eac097-1742-4bc0-8702-d9e00e211d56,Lymph node - Sinus/Ulcer,,Misc,Lymph node - Sinus/Ulcer,Coded,,,,,,,,,,,
79eac097-1742-4bc0-8702-d9e00e211d56,Lymph node - Sinus/Ulcer,,Misc,Lymph node - Sinus/Ulcer,Coded,,,,,,,,,,,
79eac097-1742-4bc0-8702-d9e00e211d56,Lymph node - Sinus/Ulcer,,Misc,Lymph node - Sinus/Ulcer,Coded,,,,,,,,,,,
fde9f40b-4df1-4bc4-9944-7e9db357d05b,Pleural respiratory rate,,Misc,Pleural respiratory rate,Text,,,,,,,,,,,
252d42e7-ad86-4555-903e-a6e5a6ea91ee,Pleural rib level,,Misc,Pleural rib level,Text,,,,,,,,,,,
a240115e-47a2-4244-8f74-d13d20f087df,Hb,,Misc,Hb,Numeric,,,,,,,,,,,
e663c9f6-d587-4c33-925b-37d92c6b86a2,Serum Albumin,,Misc,Serum Albumin,Numeric,,,,,,,,,,,
28640bfd-8186-4596-a648-46b15e86ef11,ALT,,Misc,ALT,Numeric,,,,,,,,,,,
6926107f-5793-4ef8-98e1-4a3cc1e2725f,RBS,,Misc,RBS,Numeric,,,,,,,,,,,
eb771b86-8c5b-461f-a9f4-4a4815ebeeb3,FBS,,Misc,FBS,Numeric,,,,,,,,,,,
04806ab3-426b-4909-b2c0-65b590f8250c,PP2BS,,Misc,PP2BS,Numeric,,,,,,,,,,,
a8be8aeb-bfbf-4ae5-9158-a307b2e135f0,HIV/AIDS Test,,Misc,HIV/AIDS Test,Coded,,,,,,,,,,,
a8be8aeb-bfbf-4ae5-9158-a307b2e135f0,HIV/AIDS Test,,Misc,HIV/AIDS Test,Coded,,,,,,,,,,,
4696cc76-ce42-41b8-a837-18ab32ca3a1d,Serum Creatinin,,Misc,Serum Creatinin,Numeric,,,,,,,,,,,
1875dcc9-3f96-40bc-8129-c1edc1191113,GGT,,Misc,GGT,Numeric,,,,,,,,,,,
76f6ae61-d138-4be4-8a08-b50df5fd3f2a,Pleural fluid colour,,Misc,Pleural fluid colour,Coded,,,,,,,,,,,
76f6ae61-d138-4be4-8a08-b50df5fd3f2a,Pleural fluid colour,,Misc,Pleural fluid colour,Coded,,,,,,,,,,,
a0d7fdb2-c4d0-40ec-8080-aaf8b9b28f1c,Pleural fluid cells,,Misc,Pleural fluid cells,Numeric,,,,,,,,,,,
5fb97dda-0144-4ee1-a5f0-2d6d9ed1933e,Pleural fluid protein,,Misc,Pleural fluid protein,Numeric,,,,,,,,,,,
95b6e401-836a-4c83-bc66-8b1fd363572a,Pleural fluid ADA,,Misc,Pleural fluid ADA,Numeric,,,,,,,,,,,
368da433-da3d-4f14-94ed-e0b39bada0c1,Lymphnode biopsy/FNAC,,Misc,Lymphnode biopsy/FNAC,Coded,,,,,,,,,,,
368da433-da3d-4f14-94ed-e0b39bada0c1,Lymphnode biopsy/FNAC,,Misc,Lymphnode biopsy/FNAC,Coded,,,,,,,,,,,
368da433-da3d-4f14-94ed-e0b39bada0c1,Lymphnode biopsy/FNAC,,Misc,Lymphnode biopsy/FNAC,Coded,,,,,,,,,,,
da9dd015-9113-4e42-9f08-3ac191472c25,X-Ray,,Misc,X-Ray,Coded,,,,,,,,,,,
da9dd015-9113-4e42-9f08-3ac191472c25,X-Ray,,Misc,X-Ray,Coded,,,,,,,,,,,
da9dd015-9113-4e42-9f08-3ac191472c25,X-Ray,,Misc,X-Ray,Coded,,,,,,,,,,,
da9dd015-9113-4e42-9f08-3ac191472c25,X-Ray,,Misc,X-Ray,Coded,,,,,,,,,,,
da9dd015-9113-4e42-9f08-3ac191472c25,X-Ray,,Misc,X-Ray,Coded,,,,,,,,,,,
da9dd015-9113-4e42-9f08-3ac191472c25,X-Ray,,Misc,X-Ray,Coded,,,,,,,,,,,
da9dd015-9113-4e42-9f08-3ac191472c25,X-Ray,,Misc,X-Ray,Coded,,,,,,,,,,,
da9dd015-9113-4e42-9f08-3ac191472c25,X-Ray,,Misc,X-Ray,Coded,,,,,,,,,,,
da9dd015-9113-4e42-9f08-3ac191472c25,X-Ray,,Misc,X-Ray,Coded,,,,,,,,,,,
da9dd015-9113-4e42-9f08-3ac191472c25,X-Ray,,Misc,X-Ray,Coded,,,,,,,,,,,
c5789f65-0ebc-43a6-b425-475e52320c70,Other X-ray,,Misc,Other X-ray,Text,,,,,,,,,,,
833e28b6-7afa-4eb9-ab39-68a0f7eb7033,Comorbidity,,Misc,Comorbidity,Coded,,,,,,,,,,,
833e28b6-7afa-4eb9-ab39-68a0f7eb7033,Comorbidity,,Misc,Comorbidity,Coded,,,,,,,,,,,
833e28b6-7afa-4eb9-ab39-68a0f7eb7033,Comorbidity,,Misc,Comorbidity,Coded,,,,,,,,,,,
833e28b6-7afa-4eb9-ab39-68a0f7eb7033,Comorbidity,,Misc,Comorbidity,Coded,,,,,,,,,,,
833e28b6-7afa-4eb9-ab39-68a0f7eb7033,Comorbidity,,Misc,Comorbidity,Coded,,,,,,,,,,,
833e28b6-7afa-4eb9-ab39-68a0f7eb7033,Comorbidity,,Misc,Comorbidity,Coded,,,,,,,,,,,
c4d8c82e-dc41-4793-b5cc-dd4b05616d07,Other comorbidity,,Misc,Other comorbidity,Text,,,,,,,,,,,
053980b5-7590-4240-a9c4-762571cd934f,Treatment phase type,,Misc,Treatment phase type,Coded,,,,,,,,,,,
053980b5-7590-4240-a9c4-762571cd934f,Treatment phase type,,Misc,Treatment phase type,Coded,,,,,,,,,,,
e794c491-e396-4d82-919e-0d3499579072,Weight band,,Misc,Weight band,Text,,,,,,,,,,,
8d712349-af5d-42e3-ac20-5dcc1be47523,Drugs,,Misc,Drugs,Coded,,,,,,,,,,,
8d712349-af5d-42e3-ac20-5dcc1be47523,Drugs,,Misc,Drugs,Coded,,,,,,,,,,,
8d712349-af5d-42e3-ac20-5dcc1be47523,Drugs,,Misc,Drugs,Coded,,,,,,,,,,,
8d712349-af5d-42e3-ac20-5dcc1be47523,Drugs,,Misc,Drugs,Coded,,,,,,,,,,,
8d712349-af5d-42e3-ac20-5dcc1be47523,Drugs,,Misc,Drugs,Coded,,,,,,,,,,,
8d712349-af5d-42e3-ac20-5dcc1be47523,Drugs,,Misc,Drugs,Coded,,,,,,,,,,,
8d712349-af5d-42e3-ac20-5dcc1be47523,Drugs,,Misc,Drugs,Coded,,,,,,,,,,,
8d712349-af5d-42e3-ac20-5dcc1be47523,Drugs,,Misc,Drugs,Coded,,,,,,,,,,,
8d712349-af5d-42e3-ac20-5dcc1be47523,Drugs,,Misc,Drugs,Coded,,,,,,,,,,,
47c6994d-2c4f-4b89-9964-3c03c92a8624,Other drugs,,Misc,Other drugs,Coded,,,,,,,,,,,
47c6994d-2c4f-4b89-9964-3c03c92a8624,Other drugs,,Misc,Other drugs,Coded,,,,,,,,,,,
47c6994d-2c4f-4b89-9964-3c03c92a8624,Other drugs,,Misc,Other drugs,Coded,,,,,,,,,,,
47c6994d-2c4f-4b89-9964-3c03c92a8624,Other drugs,,Misc,Other drugs,Coded,,,,,,,,,,,
47c6994d-2c4f-4b89-9964-3c03c92a8624,Other drugs,,Misc,Other drugs,Coded,,,,,,,,,,,
47c6994d-2c4f-4b89-9964-3c03c92a8624,Other drugs,,Misc,Other drugs,Coded,,,,,,,,,,,
47c6994d-2c4f-4b89-9964-3c03c92a8624,Other drugs,,Misc,Other drugs,Coded,,,,,,,,,,,
47c6994d-2c4f-4b89-9964-3c03c92a8624,Other drugs,,Misc,Other drugs,Coded,,,,,,,,,,,
a5ed1d52-4b5a-4c79-974b-0adf2bf9ccb5,B-complex Strength,,Misc,B-complex Strength,Coded,,,,,,,,,,,
8d0a9149-a1a6-4deb-89b9-dcbdfa21fa04,B-complex tablet for how times per day,,Misc,B-complex tablet for how times per day,Numeric,,,,,,,,,,,
e4fcbd27-8b23-46ba-a59e-1aed275f690b,B-complex tablet for how many days,,Misc,B-complex tablet for how many days,Numeric,,,,,,,,,,,
6e96f709-dc8e-4e10-a79f-e908a790d719,Becadex (multivitamin) Strength,,Misc,Becadex (multivitamin) Strength,Coded,,,,,,,,,,,
9b8e1c45-8286-4ad3-b20e-bfae7d3e212e,Becadex (multivitamin) tablet for how times per day,,Misc,Becadex (multivitamin) tablet for how times per day,Numeric,,,,,,,,,,,
5bd89916-3af1-4af7-a79e-9fc795a7c475,Becadex (multivitamin) tablet for how many days,,Misc,Becadex (multivitamin) tablet for how many days,Numeric,,,,,,,,,,,
524abcfb-d2b0-46e4-9c18-c5c380adb862,Iron (Fersifol) Strength,,Misc,Iron (Fersifol) Strength,Coded,,,,,,,,,,,
524abcfb-d2b0-46e4-9c18-c5c380adb862,Iron (Fersifol) Strength,,Misc,Iron (Fersifol) Strength,Coded,,,,,,,,,,,
524abcfb-d2b0-46e4-9c18-c5c380adb862,Iron (Fersifol) Strength,,Misc,Iron (Fersifol) Strength,Coded,,,,,,,,,,,
524abcfb-d2b0-46e4-9c18-c5c380adb862,Iron (Fersifol) Strength,,Misc,Iron (Fersifol) Strength,Coded,,,,,,,,,,,
524abcfb-d2b0-46e4-9c18-c5c380adb862,Iron (Fersifol) Strength,,Misc,Iron (Fersifol) Strength,Coded,,,,,,,,,,,
524abcfb-d2b0-46e4-9c18-c5c380adb862,Iron (Fersifol) Strength,,Misc,Iron (Fersifol) Strength,Coded,,,,,,,,,,,
524abcfb-d2b0-46e4-9c18-c5c380adb862,Iron (Fersifol) Strength,,Misc,Iron (Fersifol) Strength,Coded,,,,,,,,,,,
2e827b9e-76cb-45bd-8207-a85653d6f4af,Iron (Fersifol) tablet for how times per day,,Misc,Iron (Fersifol) tablet for how times per day,Numeric,,,,,,,,,,,
c74fd564-30b7-4b4b-a7e7-b93cb189f359,Iron (Fersifol) tablet for how many days,,Misc,Iron (Fersifol) tablet for how many days,Numeric,,,,,,,,,,,
6b3c1744-f643-499d-8581-8b0b4a4017bd,Paracetamol Strength,,Misc,Paracetamol Strength,Coded,,,,,,,,,,,
6b3c1744-f643-499d-8581-8b0b4a4017bd,Paracetamol Strength,,Misc,Paracetamol Strength,Coded,,,,,,,,,,,
6b3c1744-f643-499d-8581-8b0b4a4017bd,Paracetamol Strength,,Misc,Paracetamol Strength,Coded,,,,,,,,,,,
f91a06d7-69c5-443f-b97e-60bb981afca7,Paracetamol tablet for how times per day,,Misc,Paracetamol tablet for how times per day,Numeric,,,,,,,,,,,
4aab6b40-dfc4-4bcb-b413-36689b651a42,Paracetamol tablet for how many days,,Misc,Paracetamol tablet for how many days,Numeric,,,,,,,,,,,
d6e1be9d-0937-4708-869f-19c816c11d7c,Calcium Strength,,Misc,Calcium Strength,Coded,,,,,,,,,,,
d6e1be9d-0937-4708-869f-19c816c11d7c,Calcium Strength,,Misc,Calcium Strength,Coded,,,,,,,,,,,
d38544e2-77f3-4f83-ac43-db76e38593b6,Calcium tablet for how times per day,,Misc,Calcium tablet for how times per day,Numeric,,,,,,,,,,,
95ca8c1b-c012-428b-83d8-c9a210e19d57,Calcium tablet for how many days,,Misc,Calcium tablet for how many days,Numeric,,,,,,,,,,,
a7f6bc7b-5cd0-444f-9892-a923d2468b69,Famotidin Strength,,Misc,Famotidin Strength,Coded,,,,,,,,,,,
a7f6bc7b-5cd0-444f-9892-a923d2468b69,Famotidin Strength,,Misc,Famotidin Strength,Coded,,,,,,,,,,,
a7f6bc7b-5cd0-444f-9892-a923d2468b69,Famotidin Strength,,Misc,Famotidin Strength,Coded,,,,,,,,,,,
04459837-ec31-4a40-aed3-d721ab0c8a7a,Famotidin tablet for how times per day,,Misc,Famotidin tablet for how times per day,Numeric,,,,,,,,,,,
478caac9-3fba-4fe3-809a-d2d11fdb64d6,Famotidin tablet for how many days,,Misc,Famotidin tablet for how many days,Numeric,,,,,,,,,,,
74f118f7-60e9-4ea7-b671-894f49e2fd70,Omeprazole Strength,,Misc,Omeprazole Strength,Coded,,,,,,,,,,,
74f118f7-60e9-4ea7-b671-894f49e2fd70,Omeprazole Strength,,Misc,Omeprazole Strength,Coded,,,,,,,,,,,
74f118f7-60e9-4ea7-b671-894f49e2fd70,Omeprazole Strength,,Misc,Omeprazole Strength,Coded,,,,,,,,,,,
74f118f7-60e9-4ea7-b671-894f49e2fd70,Omeprazole Strength,,Misc,Omeprazole Strength,Coded,,,,,,,,,,,
74f118f7-60e9-4ea7-b671-894f49e2fd70,Omeprazole Strength,,Misc,Omeprazole Strength,Coded,,,,,,,,,,,
79ac62a8-4355-4fe8-ad6f-beb5b4faa5c7,Omeprazole tablet for how times per day,,Misc,Omeprazole tablet for how times per day,Numeric,,,,,,,,,,,
5e319446-80eb-499b-bac7-5687f34609ce,Omeprazole tablet for how many days,,Misc,Omeprazole tablet for how many days,Numeric,,,,,,,,,,,
32de7319-1a4f-4958-a7f6-975d0d601f1b,Number of tablets,,Misc,Number of tablets,Coded,,,,,,,,,,,
32de7319-1a4f-4958-a7f6-975d0d601f1b,Number of tablets,,Misc,Number of tablets,Coded,,,,,,,,,,,
32de7319-1a4f-4958-a7f6-975d0d601f1b,Number of tablets,,Misc,Number of tablets,Coded,,,,,,,,,,,
32de7319-1a4f-4958-a7f6-975d0d601f1b,Number of tablets,,Misc,Number of tablets,Coded,,,,,,,,,,,
32de7319-1a4f-4958-a7f6-975d0d601f1b,Number of tablets,,Misc,Number of tablets,Coded,,,,,,,,,,,
32de7319-1a4f-4958-a7f6-975d0d601f1b,Number of tablets,,Misc,Number of tablets,Coded,,,,,,,,,,,
32de7319-1a4f-4958-a7f6-975d0d601f1b,Number of tablets,,Misc,Number of tablets,Coded,,,,,,,,,,,
a107dfc3-f3de-402b-9810-14450bbdbc4a,Streptomycin strength,,Misc,Streptomycin strength,Coded,,,,,,,,,,,
a107dfc3-f3de-402b-9810-14450bbdbc4a,Streptomycin strength,,Misc,Streptomycin strength,Coded,,,,,,,,,,,
a107dfc3-f3de-402b-9810-14450bbdbc4a,Streptomycin strength,,Misc,Streptomycin strength,Coded,,,,,,,,,,,
a107dfc3-f3de-402b-9810-14450bbdbc4a,Streptomycin strength,,Misc,Streptomycin strength,Coded,,,,,,,,,,,
a107dfc3-f3de-402b-9810-14450bbdbc4a,Streptomycin strength,,Misc,Streptomycin strength,Coded,,,,,,,,,,,
a107dfc3-f3de-402b-9810-14450bbdbc4a,Streptomycin strength,,Misc,Streptomycin strength,Coded,,,,,,,,,,,
a107dfc3-f3de-402b-9810-14450bbdbc4a,Streptomycin strength,,Misc,Streptomycin strength,Coded,,,,,,,,,,,
a107dfc3-f3de-402b-9810-14450bbdbc4a,Streptomycin strength,,Misc,Streptomycin strength,Coded,,,,,,,,,,,
f97f8cb6-2795-4089-838a-f8e4f957f6b0,"Streptomycin, how many times a day",,Misc,"Streptomycin, how many times a day",Coded,,,,,,,,,,,
